"TIME","GEO","WASTE","WST_OPER","UNIT","Value","Flag and Footnotes"
"2009","Lithuania","Packaging","Waste generated","Kilograms per capita","82.43",""
"2009","Lithuania","Packaging","Waste generated","Tonne","260,704",""
"2009","Lithuania","Packaging","Recovery","Kilograms per capita","48.16",""
"2009","Lithuania","Packaging","Recovery","Tonne","152,313",""
"2009","Luxembourg","Packaging","Waste generated","Kilograms per capita","183.33",""
"2009","Luxembourg","Packaging","Waste generated","Tonne","91,260",""
"2009","Luxembourg","Packaging","Recovery","Kilograms per capita","167.48",""
"2009","Luxembourg","Packaging","Recovery","Tonne","83,367",""
"2009","Hungary","Packaging","Waste generated","Kilograms per capita","97.56",""
"2009","Hungary","Packaging","Waste generated","Tonne","977,814",""
"2009","Hungary","Packaging","Recovery","Kilograms per capita","53.66",""
"2009","Hungary","Packaging","Recovery","Tonne","537,809",""
"2009","Malta","Packaging","Waste generated","Kilograms per capita","122.53",""
"2009","Malta","Packaging","Waste generated","Tonne","50,542",""
"2009","Malta","Packaging","Recovery","Kilograms per capita","45.21",""
"2009","Malta","Packaging","Recovery","Tonne","18,647",""
"2009","Netherlands","Packaging","Waste generated","Kilograms per capita","152.96",""
"2009","Netherlands","Packaging","Waste generated","Tonne","2,528,500",""
"2009","Netherlands","Packaging","Recovery","Kilograms per capita","148.27",""
"2009","Netherlands","Packaging","Recovery","Tonne","2,450,990",""
"2009","Austria","Packaging","Waste generated","Kilograms per capita","139.5",""
"2009","Austria","Packaging","Waste generated","Tonne","1,163,931",""
"2009","Austria","Packaging","Recovery","Kilograms per capita","129.19",""
"2009","Austria","Packaging","Recovery","Tonne","1,077,883",""
"2009","Poland","Packaging","Waste generated","Kilograms per capita","99.08",""
"2009","Poland","Packaging","Waste generated","Tonne","3,780,155",""
"2009","Poland","Packaging","Recovery","Kilograms per capita","49.8",""
"2009","Poland","Packaging","Recovery","Tonne","1,899,996",""
"2009","Portugal","Packaging","Waste generated","Kilograms per capita","162.68",""
"2009","Portugal","Packaging","Waste generated","Tonne","1,719,274",""
"2009","Portugal","Packaging","Recovery","Kilograms per capita","107.11",""
"2009","Portugal","Packaging","Recovery","Tonne","1,131,921",""
"2009","Romania","Packaging","Waste generated","Kilograms per capita","49.03",""
"2009","Romania","Packaging","Waste generated","Tonne","998,690",""
"2009","Romania","Packaging","Recovery","Kilograms per capita","22.92",""
"2009","Romania","Packaging","Recovery","Tonne","466,780",""
"2009","Slovenia","Packaging","Waste generated","Kilograms per capita","101.48",""
"2009","Slovenia","Packaging","Waste generated","Tonne","206,994",""
"2009","Slovenia","Packaging","Recovery","Kilograms per capita","54.24",""
"2009","Slovenia","Packaging","Recovery","Tonne","110,634",""
"2009","Slovakia","Packaging","Waste generated","Kilograms per capita","73.39",""
"2009","Slovakia","Packaging","Waste generated","Tonne","395,304",""
"2009","Slovakia","Packaging","Recovery","Kilograms per capita","46.35",""
"2009","Slovakia","Packaging","Recovery","Tonne","249,662",""
"2009","Finland","Packaging","Waste generated","Kilograms per capita","122.46",""
"2009","Finland","Packaging","Waste generated","Tonne","653,796",""
"2009","Finland","Packaging","Recovery","Kilograms per capita","107.76",""
"2009","Finland","Packaging","Recovery","Tonne","575,300",""
"2009","Sweden","Packaging","Waste generated","Kilograms per capita","152.74",""
"2009","Sweden","Packaging","Waste generated","Tonne","1,420,278",""
"2009","Sweden","Packaging","Recovery","Kilograms per capita","117.65",""
"2009","Sweden","Packaging","Recovery","Tonne","1,094,004",""
"2009","Iceland","Packaging","Waste generated","Kilograms per capita",":",""
"2009","Iceland","Packaging","Waste generated","Tonne",":",""
"2009","Iceland","Packaging","Recovery","Kilograms per capita",":",""
"2009","Iceland","Packaging","Recovery","Tonne",":",""
"2009","Liechtenstein","Packaging","Waste generated","Kilograms per capita","167.84",""
"2009","Liechtenstein","Packaging","Waste generated","Tonne","5,999",""
"2009","Liechtenstein","Packaging","Recovery","Kilograms per capita","167.84",""
"2009","Liechtenstein","Packaging","Recovery","Tonne","5,999",""
"2009","Norway","Packaging","Waste generated","Kilograms per capita","146.05",""
"2009","Norway","Packaging","Waste generated","Tonne","705,215",""
"2009","Norway","Packaging","Recovery","Kilograms per capita","118.2",""
"2009","Norway","Packaging","Recovery","Tonne","570,743",""
"2009","United Kingdom","Packaging","Waste generated","Kilograms per capita","173.21",""
"2009","United Kingdom","Packaging","Waste generated","Tonne","10,786,827",""
"2009","United Kingdom","Packaging","Recovery","Kilograms per capita","115.6",""
"2009","United Kingdom","Packaging","Recovery","Tonne","7,199,103",""
"2010","Belgium","Packaging","Waste generated","Kilograms per capita","154.74",""
"2010","Belgium","Packaging","Waste generated","Tonne","1,685,954",""
"2010","Belgium","Packaging","Recovery","Kilograms per capita","147.76",""
"2010","Belgium","Packaging","Recovery","Tonne","1,609,914",""
"2010","Bulgaria","Packaging","Waste generated","Kilograms per capita","43.43",""
"2010","Bulgaria","Packaging","Waste generated","Tonne","321,197",""
"2010","Bulgaria","Packaging","Recovery","Kilograms per capita","26.92",""
"2010","Bulgaria","Packaging","Recovery","Tonne","199,074",""
"2010","Czechia","Packaging","Waste generated","Kilograms per capita","88.09",""
"2010","Czechia","Packaging","Waste generated","Tonne","922,726",""
"2010","Czechia","Packaging","Recovery","Kilograms per capita","68.65",""
"2010","Czechia","Packaging","Recovery","Tonne","719,083",""
"2010","Denmark","Packaging","Waste generated","Kilograms per capita","125.09","e"
"2010","Denmark","Packaging","Waste generated","Tonne","693,950","e"
"2010","Denmark","Packaging","Recovery","Kilograms per capita","135.28","e"
"2010","Denmark","Packaging","Recovery","Tonne","750,484","e"
"2010","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","195.69",""
"2010","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","16,002,600",""
"2010","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","187.2",""
"2010","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","15,308,618",""
"2010","Estonia","Packaging","Waste generated","Kilograms per capita","118.6",""
"2010","Estonia","Packaging","Waste generated","Tonne","157,907",""
"2010","Estonia","Packaging","Recovery","Kilograms per capita","73.09",""
"2010","Estonia","Packaging","Recovery","Tonne","97,312",""
"2010","Ireland","Packaging","Waste generated","Kilograms per capita","189.4",""
"2010","Ireland","Packaging","Waste generated","Tonne","863,714",""
"2010","Ireland","Packaging","Recovery","Kilograms per capita","139.67",""
"2010","Ireland","Packaging","Recovery","Tonne","636,933",""
"2010","Greece","Packaging","Waste generated","Kilograms per capita","83.39",""
"2010","Greece","Packaging","Waste generated","Tonne","927,400",""
"2010","Greece","Packaging","Recovery","Kilograms per capita","49.06",""
"2010","Greece","Packaging","Recovery","Tonne","545,634",""
"2010","Spain","Packaging","Waste generated","Kilograms per capita","158.65",""
"2010","Spain","Packaging","Waste generated","Tonne","7,389,590",""
"2010","Spain","Packaging","Recovery","Kilograms per capita","111.13",""
"2010","Spain","Packaging","Recovery","Tonne","5,176,210",""
"2010","France","Packaging","Waste generated","Kilograms per capita","193.09",""
"2010","France","Packaging","Waste generated","Tonne","12,515,928",""
"2010","France","Packaging","Recovery","Kilograms per capita","135.75",""
"2010","France","Packaging","Recovery","Tonne","8,798,976",""
"2010","Croatia","Packaging","Waste generated","Kilograms per capita",":",""
"2010","Croatia","Packaging","Waste generated","Tonne",":",""
"2010","Croatia","Packaging","Recovery","Kilograms per capita",":",""
"2010","Croatia","Packaging","Recovery","Tonne",":",""
"2010","Italy","Packaging","Waste generated","Kilograms per capita","192.5",""
"2010","Italy","Packaging","Waste generated","Tonne","11,411,000",""
"2010","Italy","Packaging","Recovery","Kilograms per capita","143.87",""
"2010","Italy","Packaging","Recovery","Tonne","8,528,000",""
"2010","Cyprus","Packaging","Waste generated","Kilograms per capita","95.88",""
"2010","Cyprus","Packaging","Waste generated","Tonne","79,528",""
"2010","Cyprus","Packaging","Recovery","Kilograms per capita","48.04",""
"2010","Cyprus","Packaging","Recovery","Tonne","39,848",""
"2010","Latvia","Packaging","Waste generated","Kilograms per capita","101.98",""
"2010","Latvia","Packaging","Waste generated","Tonne","213,905",""
"2010","Latvia","Packaging","Recovery","Kilograms per capita","53.74",""
"2010","Latvia","Packaging","Recovery","Tonne","112,715",""
"2010","Lithuania","Packaging","Waste generated","Kilograms per capita","87.97",""
"2010","Lithuania","Packaging","Waste generated","Tonne","272,478",""
"2010","Lithuania","Packaging","Recovery","Kilograms per capita","53.61",""
"2010","Lithuania","Packaging","Recovery","Tonne","166,053",""
"2010","Luxembourg","Packaging","Waste generated","Kilograms per capita","202.17",""
"2010","Luxembourg","Packaging","Waste generated","Tonne","102,489",""
"2010","Luxembourg","Packaging","Recovery","Kilograms per capita","182.47",""
"2010","Luxembourg","Packaging","Recovery","Tonne","92,505",""
"2010","Hungary","Packaging","Waste generated","Kilograms per capita","88.08",""
"2010","Hungary","Packaging","Waste generated","Tonne","880,773",""
"2010","Hungary","Packaging","Recovery","Kilograms per capita","54.87",""
"2010","Hungary","Packaging","Recovery","Tonne","548,698",""
"2010","Malta","Packaging","Waste generated","Kilograms per capita","110.36",""
"2010","Malta","Packaging","Waste generated","Tonne","45,747",""
"2010","Malta","Packaging","Recovery","Kilograms per capita","32.22",""
"2010","Malta","Packaging","Recovery","Tonne","13,354",""
"2010","Netherlands","Packaging","Waste generated","Kilograms per capita","163.94",""
"2010","Netherlands","Packaging","Waste generated","Tonne","2,724,000",""
"2010","Netherlands","Packaging","Recovery","Kilograms per capita","158.7",""
"2010","Netherlands","Packaging","Recovery","Tonne","2,636,880",""
"2010","Austria","Packaging","Waste generated","Kilograms per capita","147.17",""
"2010","Austria","Packaging","Waste generated","Tonne","1,230,852",""
"2010","Austria","Packaging","Recovery","Kilograms per capita","135.69",""
"2010","Austria","Packaging","Recovery","Tonne","1,134,834",""
"2010","Poland","Packaging","Waste generated","Kilograms per capita","112.85",""
"2010","Poland","Packaging","Waste generated","Tonne","4,292,969",""
"2010","Poland","Packaging","Recovery","Kilograms per capita","60.58",""
"2010","Poland","Packaging","Recovery","Tonne","2,304,816",""
"2010","Portugal","Packaging","Waste generated","Kilograms per capita","157.41",""
"2010","Portugal","Packaging","Waste generated","Tonne","1,664,296",""
"2010","Portugal","Packaging","Recovery","Kilograms per capita","96.53",""
"2010","Portugal","Packaging","Recovery","Tonne","1,020,580",""
"2010","Romania","Packaging","Waste generated","Kilograms per capita","48.15",""
"2010","Romania","Packaging","Waste generated","Tonne","974,940",""
"2010","Romania","Packaging","Recovery","Kilograms per capita","23.26",""
"2010","Romania","Packaging","Recovery","Tonne","471,027",""
"2010","Slovenia","Packaging","Waste generated","Kilograms per capita","99.47",""
"2010","Slovenia","Packaging","Waste generated","Tonne","203,763",""
"2010","Slovenia","Packaging","Recovery","Kilograms per capita","65.42",""
"2010","Slovenia","Packaging","Recovery","Tonne","134,010",""
"2010","Slovakia","Packaging","Waste generated","Kilograms per capita","80.93",""
"2010","Slovakia","Packaging","Waste generated","Tonne","436,342",""
"2010","Slovakia","Packaging","Recovery","Kilograms per capita","38.42",""
"2010","Slovakia","Packaging","Recovery","Tonne","207,129",""
"2010","Finland","Packaging","Waste generated","Kilograms per capita","132.05",""
"2010","Finland","Packaging","Waste generated","Tonne","708,241",""
"2010","Finland","Packaging","Recovery","Kilograms per capita","112.3",""
"2010","Finland","Packaging","Recovery","Tonne","602,287",""
"2010","Sweden","Packaging","Waste generated","Kilograms per capita","105.66",""
"2010","Sweden","Packaging","Waste generated","Tonne","990,876",""
"2010","Sweden","Packaging","Recovery","Kilograms per capita","103.16",""
"2010","Sweden","Packaging","Recovery","Tonne","967,481",""
"2010","Iceland","Packaging","Waste generated","Kilograms per capita","138.98",""
"2010","Iceland","Packaging","Waste generated","Tonne","44,200",""
"2010","Iceland","Packaging","Recovery","Kilograms per capita","65.46",""
"2010","Iceland","Packaging","Recovery","Tonne","20,820",""
"2010","Liechtenstein","Packaging","Waste generated","Kilograms per capita","165.18",""
"2010","Liechtenstein","Packaging","Waste generated","Tonne","5,950",""
"2010","Liechtenstein","Packaging","Recovery","Kilograms per capita","150.99",""
"2010","Liechtenstein","Packaging","Recovery","Tonne","5,439",""
"2010","Norway","Packaging","Waste generated","Kilograms per capita","147.68",""
"2010","Norway","Packaging","Waste generated","Tonne","722,024",""
"2010","Norway","Packaging","Recovery","Kilograms per capita","131.17",""
"2010","Norway","Packaging","Recovery","Tonne","641,332",""
"2010","United Kingdom","Packaging","Waste generated","Kilograms per capita","172.46",""
"2010","United Kingdom","Packaging","Waste generated","Tonne","10,824,820",""
"2010","United Kingdom","Packaging","Recovery","Kilograms per capita","116.14",""
"2010","United Kingdom","Packaging","Recovery","Tonne","7,289,875",""
"2011","Belgium","Packaging","Waste generated","Kilograms per capita","154.24",""
"2011","Belgium","Packaging","Waste generated","Tonne","1,702,505",""
"2011","Belgium","Packaging","Recovery","Kilograms per capita","149.48",""
"2011","Belgium","Packaging","Recovery","Tonne","1,650,008",""
"2011","Bulgaria","Packaging","Waste generated","Kilograms per capita","42.82",""
"2011","Bulgaria","Packaging","Waste generated","Tonne","314,639",""
"2011","Bulgaria","Packaging","Recovery","Kilograms per capita","28.08",""
"2011","Bulgaria","Packaging","Recovery","Tonne","206,315",""
"2011","Czechia","Packaging","Waste generated","Kilograms per capita","90.06",""
"2011","Czechia","Packaging","Waste generated","Tonne","945,316",""
"2011","Czechia","Packaging","Recovery","Kilograms per capita","67.76",""
"2011","Czechia","Packaging","Recovery","Tonne","711,223",""
"2011","Denmark","Packaging","Waste generated","Kilograms per capita","158.53","be"
"2011","Denmark","Packaging","Waste generated","Tonne","883,096","be"
"2011","Denmark","Packaging","Recovery","Kilograms per capita","143.49","b"
"2011","Denmark","Packaging","Recovery","Tonne","799,339","b"
"2011","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","205.37",""
"2011","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","16,486,200",""
"2011","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","200.08",""
"2011","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","16,061,447",""
"2011","Estonia","Packaging","Waste generated","Kilograms per capita","145.41",""
"2011","Estonia","Packaging","Waste generated","Tonne","193,029",""
"2011","Estonia","Packaging","Recovery","Kilograms per capita","97.44",""
"2011","Estonia","Packaging","Recovery","Tonne","129,349",""
"2011","Ireland","Packaging","Waste generated","Kilograms per capita","188.55",""
"2011","Ireland","Packaging","Waste generated","Tonne","863,596",""
"2011","Ireland","Packaging","Recovery","Kilograms per capita","148.97",""
"2011","Ireland","Packaging","Recovery","Tonne","682,279",""
"2011","Greece","Packaging","Waste generated","Kilograms per capita","78.38","e"
"2011","Greece","Packaging","Waste generated","Tonne","870,420","e"
"2011","Greece","Packaging","Recovery","Kilograms per capita","48.68",""
"2011","Greece","Packaging","Recovery","Tonne","540,630",""
"2011","Spain","Packaging","Waste generated","Kilograms per capita","152.9",""
"2011","Spain","Packaging","Waste generated","Tonne","7,146,841",""
"2011","Spain","Packaging","Recovery","Kilograms per capita","110.22",""
"2011","Spain","Packaging","Recovery","Tonne","5,151,777",""
"2011","France","Packaging","Waste generated","Kilograms per capita","196.7",""
"2011","France","Packaging","Waste generated","Tonne","12,810,715",""
"2011","France","Packaging","Recovery","Kilograms per capita","140.03",""
"2011","France","Packaging","Recovery","Tonne","9,119,791",""
"2011","Croatia","Packaging","Waste generated","Kilograms per capita",":",""
"2011","Croatia","Packaging","Waste generated","Tonne",":",""
"2011","Croatia","Packaging","Recovery","Kilograms per capita",":",""
"2011","Croatia","Packaging","Recovery","Tonne",":",""
"2011","Italy","Packaging","Waste generated","Kilograms per capita","195.99",""
"2011","Italy","Packaging","Waste generated","Tonne","11,637,700",""
"2011","Italy","Packaging","Recovery","Kilograms per capita","145.08",""
"2011","Italy","Packaging","Recovery","Tonne","8,614,491",""
"2011","Cyprus","Packaging","Waste generated","Kilograms per capita","88.8",""
"2011","Cyprus","Packaging","Waste generated","Tonne","75,554",""
"2011","Cyprus","Packaging","Recovery","Kilograms per capita","46.2",""
"2011","Cyprus","Packaging","Recovery","Tonne","39,310",""
"2011","Latvia","Packaging","Waste generated","Kilograms per capita","104.91",""
"2011","Latvia","Packaging","Waste generated","Tonne","216,089",""
"2011","Latvia","Packaging","Recovery","Kilograms per capita","56.36",""
"2011","Latvia","Packaging","Recovery","Tonne","116,093",""
"2011","Lithuania","Packaging","Waste generated","Kilograms per capita","96.54",""
"2011","Lithuania","Packaging","Waste generated","Tonne","292,348",""
"2011","Lithuania","Packaging","Recovery","Kilograms per capita","60.73",""
"2011","Lithuania","Packaging","Recovery","Tonne","183,904",""
"2011","Luxembourg","Packaging","Waste generated","Kilograms per capita","201.95",""
"2011","Luxembourg","Packaging","Waste generated","Tonne","104,679",""
"2011","Luxembourg","Packaging","Recovery","Kilograms per capita","186.73",""
"2011","Luxembourg","Packaging","Recovery","Tonne","96,793",""
"2011","Hungary","Packaging","Waste generated","Kilograms per capita","84.08",""
"2011","Hungary","Packaging","Waste generated","Tonne","838,449",""
"2011","Hungary","Packaging","Recovery","Kilograms per capita","52.91",""
"2011","Hungary","Packaging","Recovery","Tonne","527,592",""
"2011","Malta","Packaging","Waste generated","Kilograms per capita","127.93",""
"2011","Malta","Packaging","Waste generated","Tonne","53,253",""
"2011","Malta","Packaging","Recovery","Kilograms per capita","57.19",""
"2011","Malta","Packaging","Recovery","Tonne","23,806",""
"2011","Netherlands","Packaging","Waste generated","Kilograms per capita","164.62",""
"2011","Netherlands","Packaging","Waste generated","Tonne","2,748,000",""
"2011","Netherlands","Packaging","Recovery","Kilograms per capita","156.67",""
"2011","Netherlands","Packaging","Recovery","Tonne","2,615,320",""
"2011","Austria","Packaging","Waste generated","Kilograms per capita","146.82",""
"2011","Austria","Packaging","Waste generated","Tonne","1,232,059",""
"2011","Austria","Packaging","Recovery","Kilograms per capita","137.64",""
"2011","Austria","Packaging","Recovery","Tonne","1,155,031",""
"2011","Poland","Packaging","Waste generated","Kilograms per capita","121.14",""
"2011","Poland","Packaging","Waste generated","Tonne","4,611,056",""
"2011","Poland","Packaging","Recovery","Kilograms per capita","67.66",""
"2011","Poland","Packaging","Recovery","Tonne","2,575,298",""
"2011","Portugal","Packaging","Waste generated","Kilograms per capita","148.31",""
"2011","Portugal","Packaging","Waste generated","Tonne","1,565,838",""
"2011","Portugal","Packaging","Recovery","Kilograms per capita","93.26",""
"2011","Portugal","Packaging","Recovery","Tonne","984,620",""
"2011","Romania","Packaging","Waste generated","Kilograms per capita","49.26",""
"2011","Romania","Packaging","Waste generated","Tonne","992,510",""
"2011","Romania","Packaging","Recovery","Kilograms per capita","26.8",""
"2011","Romania","Packaging","Recovery","Tonne","539,860",""
"2011","Slovenia","Packaging","Waste generated","Kilograms per capita","101.03",""
"2011","Slovenia","Packaging","Waste generated","Tonne","207,396",""
"2011","Slovenia","Packaging","Recovery","Kilograms per capita","71.22",""
"2011","Slovenia","Packaging","Recovery","Tonne","146,208",""
"2011","Slovakia","Packaging","Waste generated","Kilograms per capita","82.19",""
"2011","Slovakia","Packaging","Waste generated","Tonne","443,673",""
"2011","Slovakia","Packaging","Recovery","Kilograms per capita","53.45",""
"2011","Slovakia","Packaging","Recovery","Tonne","288,545",""
"2011","Finland","Packaging","Waste generated","Kilograms per capita","131.7",""
"2011","Finland","Packaging","Waste generated","Tonne","709,643",""
"2011","Finland","Packaging","Recovery","Kilograms per capita","118.02",""
"2011","Finland","Packaging","Recovery","Tonne","635,902",""
"2011","Sweden","Packaging","Waste generated","Kilograms per capita","109.13",""
"2011","Sweden","Packaging","Waste generated","Tonne","1,031,198",""
"2011","Sweden","Packaging","Recovery","Kilograms per capita","109.97",""
"2011","Sweden","Packaging","Recovery","Tonne","1,039,146",""
"2011","Iceland","Packaging","Waste generated","Kilograms per capita","138.52",""
"2011","Iceland","Packaging","Waste generated","Tonne","44,191",""
"2011","Iceland","Packaging","Recovery","Kilograms per capita","88.35",""
"2011","Iceland","Packaging","Recovery","Tonne","28,186",""
"2011","Liechtenstein","Packaging","Waste generated","Kilograms per capita","157.63",""
"2011","Liechtenstein","Packaging","Waste generated","Tonne","5,724",""
"2011","Liechtenstein","Packaging","Recovery","Kilograms per capita","143.42",""
"2011","Liechtenstein","Packaging","Recovery","Tonne","5,208",""
"2011","Norway","Packaging","Waste generated","Kilograms per capita","146.69",""
"2011","Norway","Packaging","Waste generated","Tonne","726,557",""
"2011","Norway","Packaging","Recovery","Kilograms per capita","129.23",""
"2011","Norway","Packaging","Recovery","Tonne","640,096",""
"2011","United Kingdom","Packaging","Waste generated","Kilograms per capita","172.78",""
"2011","United Kingdom","Packaging","Waste generated","Tonne","10,929,657",""
"2011","United Kingdom","Packaging","Recovery","Kilograms per capita","115.95",""
"2011","United Kingdom","Packaging","Recovery","Tonne","7,334,677",""
"2012","Belgium","Packaging","Waste generated","Kilograms per capita","154.46",""
"2012","Belgium","Packaging","Waste generated","Tonne","1,715,569",""
"2012","Belgium","Packaging","Recovery","Kilograms per capita","149.83",""
"2012","Belgium","Packaging","Recovery","Tonne","1,664,135",""
"2012","Bulgaria","Packaging","Waste generated","Kilograms per capita","45",""
"2012","Bulgaria","Packaging","Waste generated","Tonne","328,797",""
"2012","Bulgaria","Packaging","Recovery","Kilograms per capita","30.4",""
"2012","Bulgaria","Packaging","Recovery","Tonne","222,070",""
"2012","Czechia","Packaging","Waste generated","Kilograms per capita","91.56",""
"2012","Czechia","Packaging","Waste generated","Tonne","962,346",""
"2012","Czechia","Packaging","Recovery","Kilograms per capita","67.4",""
"2012","Czechia","Packaging","Recovery","Tonne","708,427",""
"2012","Denmark","Packaging","Waste generated","Kilograms per capita","160.05","e"
"2012","Denmark","Packaging","Waste generated","Tonne","894,913","e"
"2012","Denmark","Packaging","Recovery","Kilograms per capita","142.41",""
"2012","Denmark","Packaging","Recovery","Tonne","796,284",""
"2012","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","206.23",""
"2012","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","16,586,600",""
"2012","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","199.58",""
"2012","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","16,051,730",""
"2012","Estonia","Packaging","Waste generated","Kilograms per capita","149.15",""
"2012","Estonia","Packaging","Waste generated","Tonne","197,286",""
"2012","Estonia","Packaging","Recovery","Kilograms per capita","101.09",""
"2012","Estonia","Packaging","Recovery","Tonne","133,714",""
"2012","Ireland","Packaging","Waste generated","Kilograms per capita","176",""
"2012","Ireland","Packaging","Waste generated","Tonne","809,501",""
"2012","Ireland","Packaging","Recovery","Kilograms per capita","152.35",""
"2012","Ireland","Packaging","Recovery","Tonne","700,737",""
"2012","Greece","Packaging","Waste generated","Kilograms per capita","70.02",""
"2012","Greece","Packaging","Waste generated","Tonne","773,370",""
"2012","Greece","Packaging","Recovery","Kilograms per capita","41.04",""
"2012","Greece","Packaging","Recovery","Tonne","453,260",""
"2012","Spain","Packaging","Waste generated","Kilograms per capita","143.73",""
"2012","Spain","Packaging","Waste generated","Tonne","6,722,712",""
"2012","Spain","Packaging","Recovery","Kilograms per capita","104.19",""
"2012","Spain","Packaging","Recovery","Tonne","4,873,507",""
"2012","France","Packaging","Waste generated","Kilograms per capita","187.3",""
"2012","France","Packaging","Waste generated","Tonne","12,256,790",""
"2012","France","Packaging","Recovery","Kilograms per capita","139.85",""
"2012","France","Packaging","Recovery","Tonne","9,151,836",""
"2012","Croatia","Packaging","Waste generated","Kilograms per capita","46.52",""
"2012","Croatia","Packaging","Waste generated","Tonne","198,606",""
"2012","Croatia","Packaging","Recovery","Kilograms per capita","27.76",""
"2012","Croatia","Packaging","Recovery","Tonne","118,493",""
"2012","Italy","Packaging","Waste generated","Kilograms per capita","190.55",""
"2012","Italy","Packaging","Waste generated","Tonne","11,345,342",""
"2012","Italy","Packaging","Recovery","Kilograms per capita","145.38",""
"2012","Italy","Packaging","Recovery","Tonne","8,656,013",""
"2012","Cyprus","Packaging","Waste generated","Kilograms per capita","86.75","e"
"2012","Cyprus","Packaging","Waste generated","Tonne","74,945","e"
"2012","Cyprus","Packaging","Recovery","Kilograms per capita","48.35",""
"2012","Cyprus","Packaging","Recovery","Tonne","41,771",""
"2012","Latvia","Packaging","Waste generated","Kilograms per capita","105.13",""
"2012","Latvia","Packaging","Waste generated","Tonne","213,877",""
"2012","Latvia","Packaging","Recovery","Kilograms per capita","57.4",""
"2012","Latvia","Packaging","Recovery","Tonne","116,766",""
"2012","Lithuania","Packaging","Waste generated","Kilograms per capita","101.12",""
"2012","Lithuania","Packaging","Waste generated","Tonne","302,137",""
"2012","Lithuania","Packaging","Recovery","Kilograms per capita","63.22",""
"2012","Lithuania","Packaging","Recovery","Tonne","188,893",""
"2012","Luxembourg","Packaging","Waste generated","Kilograms per capita","202.67",""
"2012","Luxembourg","Packaging","Waste generated","Tonne","107,607",""
"2012","Luxembourg","Packaging","Recovery","Kilograms per capita","188.42",""
"2012","Luxembourg","Packaging","Recovery","Tonne","100,043",""
"2012","Hungary","Packaging","Waste generated","Kilograms per capita","102.1",""
"2012","Hungary","Packaging","Waste generated","Tonne","1,012,824",""
"2012","Hungary","Packaging","Recovery","Kilograms per capita","61.38",""
"2012","Hungary","Packaging","Recovery","Tonne","608,949",""
"2012","Malta","Packaging","Waste generated","Kilograms per capita","125.12",""
"2012","Malta","Packaging","Waste generated","Tonne","52,553",""
"2012","Malta","Packaging","Recovery","Kilograms per capita","59.49",""
"2012","Malta","Packaging","Recovery","Tonne","24,987",""
"2012","Netherlands","Packaging","Waste generated","Kilograms per capita","164.07",""
"2012","Netherlands","Packaging","Waste generated","Tonne","2,749,000",""
"2012","Netherlands","Packaging","Recovery","Kilograms per capita","152.09",""
"2012","Netherlands","Packaging","Recovery","Tonne","2,548,280",""
"2012","Austria","Packaging","Waste generated","Kilograms per capita","148.7",""
"2012","Austria","Packaging","Waste generated","Tonne","1,253,574",""
"2012","Austria","Packaging","Recovery","Kilograms per capita","139.77",""
"2012","Austria","Packaging","Recovery","Tonne","1,178,240",""
"2012","Poland","Packaging","Waste generated","Kilograms per capita","122.69",""
"2012","Poland","Packaging","Waste generated","Tonne","4,669,892",""
"2012","Poland","Packaging","Recovery","Kilograms per capita","70.04",""
"2012","Poland","Packaging","Recovery","Tonne","2,665,884",""
"2012","Portugal","Packaging","Waste generated","Kilograms per capita","145.34",""
"2012","Portugal","Packaging","Waste generated","Tonne","1,528,181",""
"2012","Portugal","Packaging","Recovery","Kilograms per capita","87.02",""
"2012","Portugal","Packaging","Recovery","Tonne","914,963",""
"2012","Romania","Packaging","Waste generated","Kilograms per capita","52.82",""
"2012","Romania","Packaging","Waste generated","Tonne","1,059,557",""
"2012","Romania","Packaging","Recovery","Kilograms per capita","30.35",""
"2012","Romania","Packaging","Recovery","Tonne","608,712",""
"2012","Slovenia","Packaging","Waste generated","Kilograms per capita","98.2",""
"2012","Slovenia","Packaging","Waste generated","Tonne","202,021",""
"2012","Slovenia","Packaging","Recovery","Kilograms per capita","76.63",""
"2012","Slovenia","Packaging","Recovery","Tonne","157,636",""
"2012","Slovakia","Packaging","Waste generated","Kilograms per capita","82.91",""
"2012","Slovakia","Packaging","Waste generated","Tonne","448,323",""
"2012","Slovakia","Packaging","Recovery","Kilograms per capita","58",""
"2012","Slovakia","Packaging","Recovery","Tonne","313,634",""
"2012","Finland","Packaging","Waste generated","Kilograms per capita","132.2",""
"2012","Finland","Packaging","Waste generated","Tonne","715,744",""
"2012","Finland","Packaging","Recovery","Kilograms per capita","123.36",""
